gene_callers_id	source	accession	function	e_value
g42872.t1	KeggGhostKoala	K14638	 SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4	0
g48838.t1	KeggGhostKoala	K14638	 SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4	0
g50209.t1	KeggGhostKoala	K14638	 SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4	0
g50560.t1	KeggGhostKoala	K14638	 SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4	0
g50701.t1	KeggGhostKoala	K14638	 SLC15A3_4, PHT; solute carrier family 15 (peptide/histidine transporter), member 3/4	0
g47828.t1	KeggGhostKoala	K14640	 SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)	0
g8986.t1	KeggGhostKoala	K14641	 APY1_2; apyrase [EC:3.6.1.5]	0
g17257.t1	KeggGhostKoala	K14648	 ENDOU, PP11; poly(U)-specific endoribonuclease [EC:3.1.-.-]	0
g34981.t1	KeggGhostKoala	K14648	 ENDOU, PP11; poly(U)-specific endoribonuclease [EC:3.1.-.-]	0
g15378.t1	KeggGhostKoala	K14649	 TAF8; transcription initiation factor TFIID subunit 8	0
g25559.t1	KeggGhostKoala	K14649	 TAF8; transcription initiation factor TFIID subunit 8	0
g44716.t1	KeggGhostKoala	K14649	 TAF8; transcription initiation factor TFIID subunit 8	0
g50785.t1	KeggGhostKoala	K14649	 TAF8; transcription initiation factor TFIID subunit 8	0
g3989.t1	KeggGhostKoala	K14652	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0
g4061.t1	KeggGhostKoala	K14652	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0
g18665.t1	KeggGhostKoala	K14652	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0
g24764.t1	KeggGhostKoala	K14652	 ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	0
g7521.t1	KeggGhostKoala	K14662	 NTAN1; protein N-terminal asparagine amidohydrolase [EC:3.5.1.121]	0
g12246.t1	KeggGhostKoala	K14662	 NTAN1; protein N-terminal asparagine amidohydrolase [EC:3.5.1.121]	0
g38210.t1	KeggGhostKoala	K14662	 NTAN1; protein N-terminal asparagine amidohydrolase [EC:3.5.1.121]	0
g1578.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g5929.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g19032.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g19033.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g19035.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g20958.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g25864.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g25866.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g25867.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g25869.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g42452.t1	KeggGhostKoala	K14664	 ILR1; IAA-amino acid hydrolase [EC:3.5.1.-]	0
g18888.t1	KeggGhostKoala	K14674	 TGL4; TAG lipase / steryl ester hydrolase / phospholipase A2 / LPA acyltransferase [EC:3.1.1.3 3.1.1.13 3.1.1.4 2.3.1.51]	0
g16092.t1	KeggGhostKoala	K14677	 ACY1; aminoacylase [EC:3.5.1.14]	0
g30979.t1	KeggGhostKoala	K14677	 ACY1; aminoacylase [EC:3.5.1.14]	0
g49292.t1	KeggGhostKoala	K14677	 ACY1; aminoacylase [EC:3.5.1.14]	0
g9235.t1	KeggGhostKoala	K14682	 argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]	0
g9236.t1	KeggGhostKoala	K14682	 argAB; amino-acid N-acetyltransferase [EC:2.3.1.1]	0
g3616.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g9735.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g14443.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g21107.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g21107.t2	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g23795.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g29351.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g34880.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g39613.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g48460.t1	KeggGhostKoala	K14684	 SLC25A23S; solute carrier family 25 (mitochondrial phosphate transporter), member 23/24/25/41	0
g2008.t1	KeggGhostKoala	K14685	 SLC40A1, FPN1; solute carrier family 40 (iron-regulated transporter), member 1	0
g16470.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g17306.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g18151.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g38438.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g41848.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g49198.t1	KeggGhostKoala	K14686	 SLC31A1, CTR1; solute carrier family 31 (copper transporter), member 1	0
g6214.t1	KeggGhostKoala	K14689	 SLC30A2, ZNT2; solute carrier family 30 (zinc transporter), member 2	0
g20452.t1	KeggGhostKoala	K14689	 SLC30A2, ZNT2; solute carrier family 30 (zinc transporter), member 2	0
g32316.t1	KeggGhostKoala	K14689	 SLC30A2, ZNT2; solute carrier family 30 (zinc transporter), member 2	0
g2928.t1	KeggGhostKoala	K14692	 SLC30A5_7, ZNT5_7, MTP, MSC2; solute carrier family 30 (zinc transporter), member 5/7	0
g48049.t1	KeggGhostKoala	K14692	 SLC30A5_7, ZNT5_7, MTP, MSC2; solute carrier family 30 (zinc transporter), member 5/7	0
g33549.t1	KeggGhostKoala	K14696	 SLC30A9, ZNT9; solute carrier family 30 (zinc transporter), member 9	0
g37016.t1	KeggGhostKoala	K14696	 SLC30A9, ZNT9; solute carrier family 30 (zinc transporter), member 9	0
g41100.t1	KeggGhostKoala	K14696	 SLC30A9, ZNT9; solute carrier family 30 (zinc transporter), member 9	0
g8206.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g9540.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g13728.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g13729.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g19488.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g19489.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25020.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25021.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25021.t2	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25022.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25023.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25023.t2	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25023.t3	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g25832.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g26827.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g27005.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g28659.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g30902.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g32309.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g37865.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g37865.t2	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g40539.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g40540.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g40541.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g40541.t2	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g40542.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g42292.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g45399.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g45399.t2	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g46550.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g49133.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g50327.t1	KeggGhostKoala	K14709	 SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3	0
g10109.t2	KeggGhostKoala	K14713	 SLC39A7, KE4, ZIP7; solute carrier family 39 (zinc transporter), member 7	0
g15239.t1	KeggGhostKoala	K14713	 SLC39A7, KE4, ZIP7; solute carrier family 39 (zinc transporter), member 7	0
g8338.t1	KeggGhostKoala	K14721	 RPC5, POLR3E; DNA-directed RNA polymerase III subunit RPC5	0
g33976.t1	KeggGhostKoala	K14724	 SLC9A8, NHE8; solute carrier family 9 (sodium/hydrogen exchanger), member 8	0
g7017.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g12844.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g13147.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g15781.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g31869.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g32924.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g41577.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g42784.t1	KeggGhostKoala	K14753	 RACK1; guanine nucleotide-binding protein subunit beta-2-like 1 protein	0
g48102.t1	KeggGhostKoala	K14759	 PHYLLO; isochorismate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / O-succinylbenzoate synthase [EC:5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113]	0
g48102.t2	KeggGhostKoala	K14759	 PHYLLO; isochorismate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / O-succinylbenzoate synthase [EC:5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113]	0
g48102.t3	KeggGhostKoala	K14759	 PHYLLO; isochorismate synthase / 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase / O-succinylbenzoate synthase [EC:5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113]	0
g14602.t1	KeggGhostKoala	K14760	 AAE14; acyl-activating enzyme 14 [EC:6.2.1.26]	0
g14602.t2	KeggGhostKoala	K14760	 AAE14; acyl-activating enzyme 14 [EC:6.2.1.26]	0
g4093.t1	KeggGhostKoala	K14763	 NAF1; H/ACA ribonucleoprotein complex non-core subunit NAF1	0
g3623.t1	KeggGhostKoala	K14765	 NGDN, LCP5; U3 small nucleolar ribonucleoprotein protein LCP5	0
g3625.t1	KeggGhostKoala	K14765	 NGDN, LCP5; U3 small nucleolar ribonucleoprotein protein LCP5	0
g38710.t1	KeggGhostKoala	K14765	 NGDN, LCP5; U3 small nucleolar ribonucleoprotein protein LCP5	0
g48664.t1	KeggGhostKoala	K14765	 NGDN, LCP5; U3 small nucleolar ribonucleoprotein protein LCP5	0
g304.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g431.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g1254.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g32442.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g36852.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g42842.t1	KeggGhostKoala	K14766	 NOP14, UTP2; nucleolar protein 14	0
g3569.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g3580.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g4586.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g20491.t2	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g20491.t3	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g22953.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g24190.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g29184.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g31605.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g34241.t1	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g34241.t2	KeggGhostKoala	K14767	 UTP3, SAS10; U3 small nucleolar RNA-associated protein 3	0
g29305.t1	KeggGhostKoala	K14768	 UTP7, WDR46; U3 small nucleolar RNA-associated protein 7	0
g19846.t1	KeggGhostKoala	K14769	 UTP11; U3 small nucleolar RNA-associated protein 11	0
g40713.t1	KeggGhostKoala	K14769	 UTP11; U3 small nucleolar RNA-associated protein 11	0
g28800.t1	KeggGhostKoala	K14771	 NOC4, UTP19; U3 small nucleolar RNA-associated protein 19	0
g48974.t1	KeggGhostKoala	K14772	 UTP20; U3 small nucleolar RNA-associated protein 20	0
g48975.t1	KeggGhostKoala	K14772	 UTP20; U3 small nucleolar RNA-associated protein 20	0
g50570.t1	KeggGhostKoala	K14772	 UTP20; U3 small nucleolar RNA-associated protein 20	0
g43657.t1	KeggGhostKoala	K14773	 UTP23; U3 small nucleolar RNA-associated protein 23	0
g26435.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g31878.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g37643.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g41442.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g41444.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g45729.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g48275.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g48276.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g48279.t1	KeggGhostKoala	K14774	 UTP25, DEF; U3 small nucleolar RNA-associated protein 25	0
g2481.t1	KeggGhostKoala	K14775	 UTP30, RSL1D1; ribosome biogenesis protein UTP30	0
g24442.t1	KeggGhostKoala	K14775	 UTP30, RSL1D1; ribosome biogenesis protein UTP30	0
g26103.t1	KeggGhostKoala	K14776	 DDX10, DBP4; ATP-dependent RNA helicase DDX10/DBP4 [EC:3.6.4.13]	0
g38182.t1	KeggGhostKoala	K14776	 DDX10, DBP4; ATP-dependent RNA helicase DDX10/DBP4 [EC:3.6.4.13]	0
g853.t1	KeggGhostKoala	K14777	 DDX47, RRP3; ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13]	0
g32154.t1	KeggGhostKoala	K14777	 DDX47, RRP3; ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13]	0
g32156.t1	KeggGhostKoala	K14777	 DDX47, RRP3; ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13]	0
g22708.t1	KeggGhostKoala	K14778	 DDX49, DBP8; ATP-dependent RNA helicase DDX49/DBP8 [EC:3.6.4.13]	0
g36985.t1	KeggGhostKoala	K14779	 DDX52, ROK1; ATP-dependent RNA helicase DDX52/ROK1 [EC:3.6.4.13]	0
g44014.t1	KeggGhostKoala	K14779	 DDX52, ROK1; ATP-dependent RNA helicase DDX52/ROK1 [EC:3.6.4.13]	0
g7923.t1	KeggGhostKoala	K14780	 DHX37, DHR1; ATP-dependent RNA helicase DHX37/DHR1 [EC:3.6.4.13]	0
g7923.t2	KeggGhostKoala	K14780	 DHX37, DHR1; ATP-dependent RNA helicase DHX37/DHR1 [EC:3.6.4.13]	0
g19982.t1	KeggGhostKoala	K14782	 AATF, BFR2; protein AATF/BFR2	0
g19982.t2	KeggGhostKoala	K14782	 AATF, BFR2; protein AATF/BFR2	0
g38915.t1	KeggGhostKoala	K14782	 AATF, BFR2; protein AATF/BFR2	0
g32610.t1	KeggGhostKoala	K14785	 ESF2, ABT1; ESF2/ABP1 family protein	0
g5602.t1	KeggGhostKoala	K14786	 KRI1; protein KRI1	0
g5602.t2	KeggGhostKoala	K14786	 KRI1; protein KRI1	0
g20495.t1	KeggGhostKoala	K14786	 KRI1; protein KRI1	0
g43690.t1	KeggGhostKoala	K14786	 KRI1; protein KRI1	0
g14976.t1	KeggGhostKoala	K14787	 MRD1, RBM19; multiple RNA-binding domain-containing protein 1	0
g42508.t1	KeggGhostKoala	K14787	 MRD1, RBM19; multiple RNA-binding domain-containing protein 1	0
g48401.t1	KeggGhostKoala	K14787	 MRD1, RBM19; multiple RNA-binding domain-containing protein 1	0
g48478.t1	KeggGhostKoala	K14787	 MRD1, RBM19; multiple RNA-binding domain-containing protein 1	0
g49569.t1	KeggGhostKoala	K14788	 NOL10, ENP2; ribosome biogenesis protein ENP2	0
g28821.t1	KeggGhostKoala	K14790	 NOP9; nucleolar protein 9	0
g30140.t1	KeggGhostKoala	K14791	 PWP1; periodic tryptophan protein 1	0
g6258.t1	KeggGhostKoala	K14792	 RRP5, PDCD11; rRNA biogenesis protein RRP5	0
g20092.t1	KeggGhostKoala	K14792	 RRP5, PDCD11; rRNA biogenesis protein RRP5	0
g7640.t1	KeggGhostKoala	K14793	 RRP9; ribosomal RNA-processing protein 9	0
g24507.t1	KeggGhostKoala	K14793	 RRP9; ribosomal RNA-processing protein 9	0
g4943.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g9128.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g17569.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g29056.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g29410.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g33539.t1	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g33539.t2	KeggGhostKoala	K14794	 RRP12; ribosomal RNA-processing protein 12	0
g32410.t1	KeggGhostKoala	K14795	 RRP36; ribosomal RNA-processing protein 36	0
g39998.t1	KeggGhostKoala	K14797	 ENP1, BYSL; essential nuclear protein 1	0
g47099.t1	KeggGhostKoala	K14797	 ENP1, BYSL; essential nuclear protein 1	0
g20690.t1	KeggGhostKoala	K14798	 LTV1; protein LTV1	0
g21745.t1	KeggGhostKoala	K14799	 TSR1; pre-rRNA-processing protein TSR1	0
g8498.t1	KeggGhostKoala	K14800	 TSR2; pre-rRNA-processing protein TSR2	0
g11949.t1	KeggGhostKoala	K14800	 TSR2; pre-rRNA-processing protein TSR2	0
g17396.t1	KeggGhostKoala	K14800	 TSR2; pre-rRNA-processing protein TSR2	0
g19815.t1	KeggGhostKoala	K14801	 TSR4; pre-rRNA-processing protein TSR4	0
g19817.t1	KeggGhostKoala	K14801	 TSR4; pre-rRNA-processing protein TSR4	0
g50412.t1	KeggGhostKoala	K14801	 TSR4; pre-rRNA-processing protein TSR4	0
g6045.t1	KeggGhostKoala	K14802	 DRS2, ATP8A; phospholipid-transporting ATPase [EC:7.6.2.1]	0
g28285.t1	KeggGhostKoala	K14802	 DRS2, ATP8A; phospholipid-transporting ATPase [EC:7.6.2.1]	0
g48981.t1	KeggGhostKoala	K14802	 DRS2, ATP8A; phospholipid-transporting ATPase [EC:7.6.2.1]	0
g1597.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g2962.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g6614.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g9086.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g22757.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g28799.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g39526.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g47095.t1	KeggGhostKoala	K14803	 PTC2_3; protein phosphatase PTC2/3 [EC:3.1.3.16]	0
g28555.t1	KeggGhostKoala	K14805	 DDX24, MAK5; ATP-dependent RNA helicase DDX24/MAK5 [EC:3.6.4.13]	0
g28557.t1	KeggGhostKoala	K14805	 DDX24, MAK5; ATP-dependent RNA helicase DDX24/MAK5 [EC:3.6.4.13]	0
g11590.t1	KeggGhostKoala	K14806	 DDX31, DBP7; ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13]	0
g29814.t1	KeggGhostKoala	K14806	 DDX31, DBP7; ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13]	0
g14371.t1	KeggGhostKoala	K14807	 DDX51, DBP6; ATP-dependent RNA helicase DDX51/DBP6 [EC:3.6.4.13]	0
g17757.t1	KeggGhostKoala	K14808	 DDX54, DBP10; ATP-dependent RNA helicase DDX54/DBP10 [EC:3.6.4.13]	0
g17757.t2	KeggGhostKoala	K14808	 DDX54, DBP10; ATP-dependent RNA helicase DDX54/DBP10 [EC:3.6.4.13]	0
g92.t1	KeggGhostKoala	K14809	 DDX55, SPB4; ATP-dependent RNA helicase DDX55/SPB4 [EC:3.6.4.13]	0
g21798.t1	KeggGhostKoala	K14810	 DDX56, DBP9; ATP-dependent RNA helicase DDX56/DBP9 [EC:3.6.4.13]	0
g10223.t1	KeggGhostKoala	K14811	 DBP3; ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]	0
g36997.t1	KeggGhostKoala	K14811	 DBP3; ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]	0
g36998.t1	KeggGhostKoala	K14811	 DBP3; ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]	0
g46565.t1	KeggGhostKoala	K14811	 DBP3; ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]	0
g1904.t1	KeggGhostKoala	K14815	 MRT4; mRNA turnover protein 4	0
